stn; yyyyMMddHHmm; rre150z0
HER;201007261620;0
HER;201007261630;0
HER;201007261640;0
HER;201007261650;0
HER;201007261700;0
HER;201007261710;0
HER;201007261720;0
HER;201007261730;0
HER;201007261740;0
HER;201007261750;0
HER;201007261800;0
HER;201007261810;0
HER;201007261820;0
HER;201007261830;0
HER;201007261840;0
HER;201007261850;0
HER;201007261900;0
HER;201007261910;0
HER;201007261920;0
HER;201007261930;0
HER;201007261940;0
HER;201007261950;0
HER;201007262000;0
HER;201007262010;0
HER;201007262020;0
HER;201007262030;0
HER;201007262040;0
HER;201007262050;0
HER;201007262100;0
HER;201007262110;0
HER;201007262120;0
HER;201007262130;0
HER;201007262140;0
HER;201007262150;0
HER;201007262200;0
HER;201007262210;0
HER;201007262220;0
HER;201007262230;0
HER;201007262240;0
HER;201007262250;0
HER;201007262300;0
HER;201007262310;0
HER;201007262320;0
HER;201007262330;0
HER;201007262340;0
HER;201007262350;0
HER;201007270000;0
HER;201007270010;0
HER;201007270020;0
HER;201007270030;0
HER;201007270040;0
HER;201007270050;0
HER;201007270100;0
HER;201007270110;0
HER;201007270120;0
HER;201007270130;0
HER;201007270140;0
HER;201007270150;0
HER;201007270200;0
HER;201007270210;0
HER;201007270220;0
HER;201007270230;0
HER;201007270240;0
HER;201007270250;0
HER;201007270300;0
HER;201007270310;0
HER;201007270320;0
HER;201007270330;0
HER;201007270340;0
HER;201007270350;0
HER;201007270400;0
HER;201007270410;0
HER;201007270420;0
HER;201007270430;0
HER;201007270440;0
HER;201007270450;0
HER;201007270500;0
HER;201007270510;0
HER;201007270520;0
HER;201007270530;0
HER;201007270540;0
HER;201007270550;0
HER;201007270600;0
HER;201007270610;0
HER;201007270620;0
HER;201007270630;0
HER;201007270640;0
HER;201007270650;0
HER;201007270700;0
HER;201007270710;0
HER;201007270720;0
HER;201007270730;0
HER;201007270740;0
HER;201007270750;0
HER;201007270800;0
HER;201007270810;0
HER;201007270820;0
HER;201007270830;0
HER;201007270840;0
HER;201007270850;0
HER;201007270900;0
HER;201007270910;0
HER;201007270920;0
HER;201007270930;0
HER;201007270940;0
HER;201007270950;0
HER;201007271000;0
HER;201007271010;0
HER;201007271020;0
HER;201007271030;0
HER;201007271040;0
HER;201007271050;0
HER;201007271100;0
HER;201007271110;0
HER;201007271120;0
HER;201007271130;0
HER;201007271140;0
HER;201007271150;0
HER;201007271200;0
HER;201007271210;0
HER;201007271220;0
HER;201007271230;0
HER;201007271240;0
HER;201007271250;0
HER;201007271300;0
HER;201007271310;0
HER;201007271320;0
HER;201007271330;0
HER;201007271340;0
HER;201007271350;0
HER;201007271400;0
HER;201007271410;0
HER;201007271420;0
HER;201007271430;0
HER;201007271440;0
HER;201007271450;0
HER;201007271500;0
HER;201007271510;0
HER;201007271520;0
HER;201007271530;0
HER;201007271540;0
HER;201007271550;0
HER;201007271600;0
HER;201007271610;0
HER;201007271620;0
HER;201007271630;0
HER;201007271640;0
HER;201007271650;0
HER;201007271700;0
HER;201007271710;0
HER;201007271720;0
HER;201007271730;0
HER;201007271740;0
HER;201007271750;0
HER;201007271800;0
HER;201007271810;0
HER;201007271820;0
HER;201007271830;0
HER;201007271840;0
HER;201007271850;0
HER;201007271900;0
HER;201007271910;0
HER;201007271920;0
HER;201007271930;0
HER;201007271940;0
HER;201007271950;0
HER;201007272000;0
HER;201007272010;0
HER;201007272020;0
HER;201007272030;0
HER;201007272040;0
HER;201007272050;0
HER;201007272100;0
HER;201007272110;0
HER;201007272120;0
HER;201007272130;0
HER;201007272140;0
HER;201007272150;0
HER;201007272200;0
HER;201007272210;0
HER;201007272220;0
HER;201007272230;0
HER;201007272240;0
HER;201007272250;0
HER;201007272300;0
HER;201007272310;0
HER;201007272320;0
HER;201007272330;0
HER;201007272340;0
HER;201007272350;0
HER;201007280000;0
HER;201007280010;0
HER;201007280020;0
HER;201007280030;0
HER;201007280040;0
HER;201007280050;0
HER;201007280100;0
HER;201007280110;0
HER;201007280120;0
HER;201007280130;0
HER;201007280140;0
HER;201007280150;0
HER;201007280200;0
HER;201007280210;0
HER;201007280220;0
HER;201007280230;0
HER;201007280240;0
HER;201007280250;0
HER;201007280300;0
HER;201007280310;0
HER;201007280320;0
HER;201007280330;0
HER;201007280340;0
HER;201007280350;0
HER;201007280400;0
HER;201007280410;0
HER;201007280420;0
HER;201007280430;0
HER;201007280440;0
HER;201007280450;0
HER;201007280500;0
HER;201007280510;0
HER;201007280520;0
HER;201007280530;0
HER;201007280540;0
HER;201007280550;0
HER;201007280600;0
HER;201007280610;0
HER;201007280620;0
HER;201007280630;0
HER;201007280640;0
HER;201007280650;0
HER;201007280700;0
HER;201007280710;0
HER;201007280720;0
HER;201007280730;0
HER;201007280740;0
HER;201007280750;0
HER;201007280800;0
HER;201007280810;0
HER;201007280820;0
HER;201007280830;0
HER;201007280840;0
HER;201007280850;0
HER;201007280900;0
HER;201007280910;0
HER;201007280920;0
HER;201007280930;0
HER;201007280940;0
HER;201007280950;0
HER;201007281000;0
HER;201007281010;0
HER;201007281020;0
HER;201007281030;0
HER;201007281040;0
HER;201007281050;0
HER;201007281100;0
HER;201007281110;0
HER;201007281120;0
HER;201007281130;0
HER;201007281140;0
HER;201007281150;0
HER;201007281200;0
HER;201007281210;0
HER;201007281220;0
HER;201007281230;0
HER;201007281240;0
HER;201007281250;0
HER;201007281300;0
HER;201007281310;0
HER;201007281320;0
HER;201007281330;0
HER;201007281340;0
HER;201007281350;0
HER;201007281400;0
HER;201007281410;0
HER;201007281420;0
HER;201007281430;0
HER;201007281440;0
HER;201007281450;0
HER;201007281500;0
HER;201007281510;0
HER;201007281520;0
HER;201007281530;0
HER;201007281540;0
HER;201007281550;0
HER;201007281600;0
HER;201007281610;0
HER;201007281620;0
HER;201007281630;0
HER;201007281640;0
HER;201007281650;0
HER;201007281700;0
HER;201007281710;0
HER;201007281720;0
HER;201007281730;0
HER;201007281740;0
HER;201007281750;0
HER;201007281800;0
HER;201007281810;0
HER;201007281820;0
HER;201007281830;0
HER;201007281840;0
HER;201007281850;0
HER;201007281900;0
HER;201007281910;0
HER;201007281920;0
HER;201007281930;0
HER;201007281940;0
HER;201007281950;0
HER;201007282000;0
HER;201007282010;0
HER;201007282020;0
HER;201007282030;0
HER;201007282040;0
HER;201007282050;0
HER;201007282100;0
HER;201007282110;0
HER;201007282120;0
HER;201007282130;0
HER;201007282140;0
HER;201007282150;0
HER;201007282200;0
HER;201007282210;0
HER;201007282220;0
HER;201007282230;0
HER;201007282240;0
HER;201007282250;0
HER;201007282300;0
HER;201007282310;0
HER;201007282320;0
HER;201007282330;0
HER;201007282340;0
HER;201007282350;0
HER;201007290000;0
HER;201007290010;0
HER;201007290020;0
HER;201007290030;0
HER;201007290040;0
HER;201007290050;0
HER;201007290100;0
HER;201007290110;0
HER;201007290120;0
HER;201007290130;0
HER;201007290140;0
HER;201007290150;0
HER;201007290200;0
HER;201007290210;0
HER;201007290220;0
HER;201007290230;0
HER;201007290240;0
HER;201007290250;0
HER;201007290300;0
HER;201007290310;0
HER;201007290320;0
HER;201007290330;0
HER;201007290340;0
HER;201007290350;0
HER;201007290400;0
HER;201007290410;0
HER;201007290420;0
HER;201007290430;0
HER;201007290440;0
HER;201007290450;0
HER;201007290500;0
HER;201007290510;0
HER;201007290520;0
HER;201007290530;0
HER;201007290540;0
HER;201007290550;0
HER;201007290600;0
HER;201007290610;0
HER;201007290620;0
HER;201007290630;0
HER;201007290640;0
HER;201007290650;0
HER;201007290700;0
HER;201007290710;0
HER;201007290720;0
HER;201007290730;0
HER;201007290740;0
HER;201007290750;0
HER;201007290800;0
HER;201007290810;0
HER;201007290820;0
HER;201007290830;0
HER;201007290840;0
HER;201007290850;0
HER;201007290900;0
HER;201007290910;0
HER;201007290920;0
HER;201007290930;0
HER;201007290940;0
HER;201007290950;0
HER;201007291000;0
HER;201007291010;0
HER;201007291020;0
HER;201007291030;0
HER;201007291040;0
HER;201007291050;0
HER;201007291100;0
HER;201007291110;0
HER;201007291120;0
HER;201007291130;0
HER;201007291140;0
HER;201007291150;0
HER;201007291200;0
HER;201007291210;0
HER;201007291220;0
HER;201007291230;0
HER;201007291240;0
HER;201007291250;0
HER;201007291300;0
HER;201007291310;0
HER;201007291320;0
HER;201007291330;0
HER;201007291340;0
HER;201007291350;0
HER;201007291400;0
HER;201007291410;0
HER;201007291420;0
HER;201007291430;0
HER;201007291440;0
HER;201007291450;0
HER;201007291500;0
HER;201007291510;0
HER;201007291520;0
HER;201007291530;0
HER;201007291540;0
HER;201007291550;0
HER;201007291600;0
HER;201007291610;0
HER;201007291620;0
HER;201007291630;0
HER;201007291640;0
HER;201007291650;0
HER;201007291700;0
HER;201007291710;0
HER;201007291720;0
HER;201007291730;0
HER;201007291740;0
HER;201007291750;0
HER;201007291800;0
HER;201007291810;0
HER;201007291820;0
HER;201007291830;0
HER;201007291840;0
HER;201007291850;0
HER;201007291900;0
HER;201007291910;0
HER;201007291920;0
HER;201007291930;0
HER;201007291940;0
HER;201007291950;0
HER;201007292000;0
HER;201007292010;0
HER;201007292020;0
HER;201007292030;0
HER;201007292040;0
HER;201007292050;0
HER;201007292100;0
HER;201007292110;0
HER;201007292120;0
HER;201007292130;0
HER;201007292140;0
HER;201007292150;0
HER;201007292200;0
HER;201007292210;0
HER;201007292220;0
HER;201007292230;0
HER;201007292240;0
HER;201007292250;0
HER;201007292300;0
HER;201007292310;0
HER;201007292320;0
HER;201007292330;0
HER;201007292340;0
HER;201007292350;0
HER;201007300000;0
HER;201007300010;0
HER;201007300020;0
HER;201007300030;0
HER;201007300040;0
HER;201007300050;0
HER;201007300100;0
HER;201007300110;0
HER;201007300120;0
HER;201007300130;0
HER;201007300140;0
HER;201007300150;0
HER;201007300200;0
HER;201007300210;0
HER;201007300220;0
HER;201007300230;0
HER;201007300240;0
HER;201007300250;0
HER;201007300300;0
HER;201007300310;0
HER;201007300320;0
HER;201007300330;0
HER;201007300340;0
HER;201007300350;0
HER;201007300400;0
HER;201007300410;0
HER;201007300420;0
HER;201007300430;0
HER;201007300440;0
HER;201007300450;0
HER;201007300500;0
HER;201007300510;0
HER;201007300520;0
HER;201007300530;0
HER;201007300540;0
HER;201007300550;0
HER;201007300600;0
HER;201007300610;0
HER;201007300620;0
HER;201007300630;0
HER;201007300640;0
HER;201007300650;0
HER;201007300700;0
HER;201007300710;0
HER;201007300720;0
HER;201007300730;0
HER;201007300740;0
HER;201007300750;0
HER;201007300800;0
HER;201007300810;0
HER;201007300820;0
HER;201007300830;0
HER;201007300840;0
HER;201007300850;0
HER;201007300900;0
HER;201007300910;0
HER;201007300920;0
HER;201007300930;0
HER;201007300940;0
HER;201007300950;0
HER;201007301000;0
HER;201007301010;0
HER;201007301020;0
HER;201007301030;0
HER;201007301040;0
HER;201007301050;0
HER;201007301100;0
HER;201007301110;0
HER;201007301120;0
HER;201007301130;0
HER;201007301140;0
HER;201007301150;0
HER;201007301200;0
HER;201007301210;0
HER;201007301220;0
HER;201007301230;0
HER;201007301240;0
HER;201007301250;0
HER;201007301300;0
HER;201007301310;0
HER;201007301320;0
HER;201007301330;0
HER;201007301340;0
HER;201007301350;0
HER;201007301400;0
HER;201007301410;0
HER;201007301420;0
HER;201007301430;0
HER;201007301440;0
HER;201007301450;0
HER;201007301500;0
HER;201007301510;0
HER;201007301520;0
HER;201007301530;0
HER;201007301540;0
HER;201007301550;0
HER;201007301600;0
HER;201007301610;0
HER;201007301620;0
HER;201007301630;0
HER;201007301640;0
HER;201007301650;0
HER;201007301700;0
HER;201007301710;0
HER;201007301720;0
HER;201007301730;0
HER;201007301740;0
HER;201007301750;0
HER;201007301800;0
HER;201007301810;0
HER;201007301820;0
HER;201007301830;0
HER;201007301840;0
HER;201007301850;0
HER;201007301900;0
HER;201007301910;0
HER;201007301920;0
HER;201007301930;0
HER;201007301940;0
HER;201007301950;0
HER;201007302000;0
HER;201007302010;0
HER;201007302020;0
HER;201007302030;0
HER;201007302040;0
HER;201007302050;0
HER;201007302100;0
HER;201007302110;0
HER;201007302120;0
HER;201007302130;0
HER;201007302140;0
HER;201007302150;0
HER;201007302200;0
HER;201007302210;0
HER;201007302220;0
HER;201007302230;0
HER;201007302240;0
HER;201007302250;0
HER;201007302300;0
HER;201007302310;0
HER;201007302320;0
HER;201007302330;0
HER;201007302340;0
HER;201007302350;0
HER;201007310000;0
HER;201007310010;0
HER;201007310020;0
HER;201007310030;0
HER;201007310040;0
HER;201007310050;0
HER;201007310100;0
HER;201007310110;0
HER;201007310120;0
HER;201007310130;0
HER;201007310140;0
HER;201007310150;0
HER;201007310200;0
HER;201007310210;0
HER;201007310220;0
HER;201007310230;0
HER;201007310240;0
HER;201007310250;0
HER;201007310300;0
HER;201007310310;0
HER;201007310320;0
HER;201007310330;0
HER;201007310340;0
HER;201007310350;0
HER;201007310400;0
HER;201007310410;0
HER;201007310420;0
HER;201007310430;0
HER;201007310440;0
HER;201007310450;0
HER;201007310500;0
HER;201007310510;0
HER;201007310520;0
HER;201007310530;0
HER;201007310540;0
HER;201007310550;0
HER;201007310600;0
HER;201007310610;0
HER;201007310620;0
HER;201007310630;0
HER;201007310640;0
HER;201007310650;0
HER;201007310700;0
HER;201007310710;0
HER;201007310720;0
HER;201007310730;0
HER;201007310740;0
HER;201007310750;0
HER;201007310800;0
HER;201007310810;0
HER;201007310820;0
HER;201007310830;0
HER;201007310840;0
HER;201007310850;0
HER;201007310900;0
HER;201007310910;0
HER;201007310920;0
HER;201007310930;0
HER;201007310940;0
HER;201007310950;0
HER;201007311000;0
HER;201007311010;0
HER;201007311020;0
HER;201007311030;0
HER;201007311040;0
HER;201007311050;0
HER;201007311100;0
HER;201007311110;0
HER;201007311120;0
HER;201007311130;0
HER;201007311140;0
HER;201007311150;0
HER;201007311200;0
HER;201007311210;0
HER;201007311220;0
HER;201007311230;0
HER;201007311240;0
HER;201007311250;0
HER;201007311300;0
HER;201007311310;0
HER;201007311320;0
HER;201007311330;0
HER;201007311340;0
HER;201007311350;0
HER;201007311400;0
HER;201007311410;0
HER;201007311420;0
HER;201007311430;0
HER;201007311440;0
HER;201007311450;0
HER;201007311500;0
HER;201007311510;0
HER;201007311520;0
HER;201007311530;0
HER;201007311540;0
HER;201007311550;0
HER;201007311600;0
HER;201007311610;0
HER;201007311620;0
HER;201007311630;0
HER;201007311640;0
HER;201007311650;0
HER;201007311700;0
HER;201007311710;0
HER;201007311720;0
HER;201007311730;0
HER;201007311740;0
HER;201007311750;0
HER;201007311800;0
HER;201007311810;0
HER;201007311820;0
HER;201007311830;0
HER;201007311840;0
HER;201007311850;0
HER;201007311900;0
HER;201007311910;0
HER;201007311920;0
HER;201007311930;0
HER;201007311940;0
HER;201007311950;0
HER;201007312000;0
HER;201007312010;0
HER;201007312020;0
HER;201007312030;0
HER;201007312040;0
HER;201007312050;0
HER;201007312100;0
HER;201007312110;0
HER;201007312120;0
HER;201007312130;0
HER;201007312140;0
HER;201007312150;0
HER;201007312200;0
HER;201007312210;0
HER;201007312220;0
HER;201007312230;0
HER;201007312240;0
HER;201007312250;0
HER;201007312300;0
HER;201007312310;0
HER;201007312320;0
HER;201007312330;0
HER;201007312340;0
HER;201007312350;0
HER;201008010000;0
HER;201008010010;0
HER;201008010020;0
HER;201008010030;0
HER;201008010040;0
HER;201008010050;0
HER;201008010100;0
HER;201008010110;0
HER;201008010120;0
HER;201008010130;0
HER;201008010140;0
HER;201008010150;0
HER;201008010200;0
HER;201008010210;0
HER;201008010220;0
HER;201008010230;0
HER;201008010240;0
HER;201008010250;0
HER;201008010300;0
HER;201008010310;0
HER;201008010320;0
HER;201008010330;0
HER;201008010340;0
HER;201008010350;0
HER;201008010400;0
HER;201008010410;0
HER;201008010420;0
HER;201008010430;0
HER;201008010440;0
HER;201008010450;0
HER;201008010500;0
HER;201008010510;0
HER;201008010520;0
HER;201008010530;0
HER;201008010540;0
HER;201008010550;0
HER;201008010600;0
HER;201008010610;0
HER;201008010620;0
HER;201008010630;0
HER;201008010640;0
HER;201008010650;0
HER;201008010700;0
HER;201008010710;0
HER;201008010720;0
HER;201008010730;0
HER;201008010740;0
HER;201008010750;0
HER;201008010800;0
HER;201008010810;0
HER;201008010820;0
HER;201008010830;0
HER;201008010840;0
HER;201008010850;0
HER;201008010900;0
HER;201008010910;0
HER;201008010920;0
HER;201008010930;0
HER;201008010940;0
HER;201008010950;0
HER;201008011000;0
HER;201008011010;0
HER;201008011020;0
HER;201008011030;0
HER;201008011040;0
HER;201008011050;0
HER;201008011100;0
HER;201008011110;0
HER;201008011120;0
HER;201008011130;0
HER;201008011140;0
HER;201008011150;0
HER;201008011200;0
HER;201008011210;0
HER;201008011220;0
HER;201008011230;0
HER;201008011240;0
HER;201008011250;0
HER;201008011300;0
HER;201008011310;0
HER;201008011320;0
HER;201008011330;0
HER;201008011340;0
HER;201008011350;0
HER;201008011400;0
HER;201008011410;0
HER;201008011420;0
HER;201008011430;0
HER;201008011440;0
HER;201008011450;0
HER;201008011500;0
HER;201008011510;0
HER;201008011520;0
HER;201008011530;0
HER;201008011540;0
HER;201008011550;0
HER;201008011600;0
HER;201008011610;0
HER;201008011620;0
HER;201008011630;0
HER;201008011640;0
HER;201008011650;0
HER;201008011700;0
HER;201008011710;0
HER;201008011720;0
HER;201008011730;0
HER;201008011740;0
HER;201008011750;0
HER;201008011800;0
HER;201008011810;0
HER;201008011820;0
HER;201008011830;0
HER;201008011840;0
HER;201008011850;0
HER;201008011900;0
HER;201008011910;0
HER;201008011920;0
HER;201008011930;0
HER;201008011940;0
HER;201008011950;0
HER;201008012000;0
HER;201008012010;0
HER;201008012020;0
HER;201008012030;0
HER;201008012040;0
HER;201008012050;0
HER;201008012100;0
HER;201008012110;0
HER;201008012120;0
HER;201008012130;0
HER;201008012140;0
HER;201008012150;0
HER;201008012200;0
HER;201008012210;0
HER;201008012220;0
HER;201008012230;0
HER;201008012240;0
HER;201008012250;0
HER;201008012300;0
HER;201008012310;0
HER;201008012320;0
HER;201008012330;0
HER;201008012340;0
HER;201008012350;0
HER;201008020000;0
HER;201008020010;0
HER;201008020020;0
HER;201008020030;0
HER;201008020040;0
HER;201008020050;0
HER;201008020100;0
HER;201008020110;0
HER;201008020120;0
HER;201008020130;0
HER;201008020140;0
HER;201008020150;0
HER;201008020200;0
HER;201008020210;0
HER;201008020220;0
HER;201008020230;0
HER;201008020240;0
HER;201008020250;0
HER;201008020300;0
HER;201008020310;0
HER;201008020320;0
HER;201008020330;0
HER;201008020340;0
HER;201008020350;0
HER;201008020400;0
HER;201008020410;0
HER;201008020420;0
HER;201008020430;0
HER;201008020440;0
HER;201008020450;0
HER;201008020500;0
HER;201008020510;0
HER;201008020520;0
HER;201008020530;0
HER;201008020540;0
HER;201008020550;0
HER;201008020600;0
HER;201008020610;0
HER;201008020620;0
HER;201008020630;0
HER;201008020640;0
HER;201008020650;0
HER;201008020700;0
HER;201008020710;0
HER;201008020720;0
HER;201008020730;0
HER;201008020740;0
HER;201008020750;0
HER;201008020800;0
HER;201008020810;0
HER;201008020820;0
HER;201008020830;0
HER;201008020840;0
HER;201008020850;0
HER;201008020900;0
HER;201008020910;0
HER;201008020920;0
HER;201008020930;0
HER;201008020940;0
HER;201008020950;0
HER;201008021000;0
HER;201008021010;0
HER;201008021020;0
HER;201008021030;0
HER;201008021040;0
HER;201008021050;0
HER;201008021100;0
HER;201008021110;0
HER;201008021120;0
HER;201008021130;0
HER;201008021140;0
HER;201008021150;0
HER;201008021200;0
HER;201008021210;0
HER;201008021220;0
HER;201008021230;0
HER;201008021240;0
HER;201008021250;0
HER;201008021300;0
HER;201008021310;0
HER;201008021320;0
HER;201008021330;0
HER;201008021340;0
HER;201008021350;0
HER;201008021400;0
HER;201008021410;0
HER;201008021420;0
HER;201008021430;0
HER;201008021440;0
HER;201008021450;0
HER;201008021500;0
HER;201008021510;0
HER;201008021520;0
HER;201008021530;0
HER;201008021540;0
HER;201008021550;0
HER;201008021600;0
HER;201008021610;0
HER;201008021620;0
HER;201008021630;0
HER;201008021640;0
HER;201008021650;0
HER;201008021700;0
HER;201008021710;0
HER;201008021720;0
HER;201008021730;0
HER;201008021740;0
HER;201008021750;0
HER;201008021800;0
HER;201008021810;0
HER;201008021820;0
HER;201008021830;0
HER;201008021840;0
HER;201008021850;0
HER;201008021900;0
HER;201008021910;0
HER;201008021920;0
HER;201008021930;0
HER;201008021940;0
HER;201008021950;0
HER;201008022000;0
HER;201008022010;0
HER;201008022020;0
HER;201008022030;0
HER;201008022040;0
HER;201008022050;0
HER;201008022100;0
HER;201008022110;0
HER;201008022120;0
HER;201008022130;0
HER;201008022140;0
HER;201008022150;0
HER;201008022200;0
HER;201008022210;0
HER;201008022220;0
HER;201008022230;0
HER;201008022240;0
HER;201008022250;0
HER;201008022300;0
HER;201008022310;0
HER;201008022320;0
HER;201008022330;0
HER;201008022340;0
HER;201008022350;0
HER;201008030000;0
HER;201008030010;0
HER;201008030020;0
HER;201008030030;0
HER;201008030040;0
HER;201008030050;0
HER;201008030100;0
HER;201008030110;0
HER;201008030120;0
HER;201008030130;0
HER;201008030140;0
HER;201008030150;0
HER;201008030200;0
HER;201008030210;0
HER;201008030220;0
HER;201008030230;0
HER;201008030240;0
HER;201008030250;0
HER;201008030300;0
HER;201008030310;0
HER;201008030320;0
HER;201008030330;0
HER;201008030340;0
HER;201008030350;0
HER;201008030400;0
HER;201008030410;0
HER;201008030420;0
HER;201008030430;0
HER;201008030440;0
HER;201008030450;0
HER;201008030500;0
HER;201008030510;0
HER;201008030520;0
HER;201008030530;0
HER;201008030540;0
HER;201008030550;0
HER;201008030600;0
HER;201008030610;0
HER;201008030620;0
HER;201008030630;0
HER;201008030640;0
HER;201008030650;0
HER;201008030700;0
HER;201008030710;0
HER;201008030720;0
HER;201008030730;0
HER;201008030740;0
HER;201008030750;0
HER;201008030800;0
HER;201008030810;0
HER;201008030820;0
HER;201008030830;0
HER;201008030840;0
HER;201008030850;0
HER;201008030900;0
HER;201008030910;0
HER;201008030920;0
HER;201008030930;0
HER;201008030940;0
HER;201008030950;0
HER;201008031000;0
HER;201008031010;0
HER;201008031020;0
HER;201008031030;0
HER;201008031040;0
HER;201008031050;0
HER;201008031100;0
HER;201008031110;0
HER;201008031120;0
HER;201008031130;0
HER;201008031140;0
HER;201008031150;0
HER;201008031200;0
HER;201008031210;0
HER;201008031220;0
HER;201008031230;0
HER;201008031240;0
HER;201008031250;0
HER;201008031300;0
HER;201008031310;0
HER;201008031320;0
HER;201008031330;0
HER;201008031340;0
HER;201008031350;0
HER;201008031400;0
HER;201008031410;0
HER;201008031420;0
HER;201008031430;0
HER;201008031440;0
HER;201008031450;0
HER;201008031500;0
HER;201008031510;0
HER;201008031520;0
HER;201008031530;0
HER;201008031540;0
HER;201008031550;0
HER;201008031600;0
HER;201008031610;0
HER;201008031620;0
HER;201008031630;0
HER;201008031640;0
HER;201008031650;0
HER;201008031700;0
HER;201008031710;0
HER;201008031720;0
HER;201008031730;0
HER;201008031740;0
HER;201008031750;0
HER;201008031800;0
HER;201008031810;0
HER;201008031820;0
HER;201008031830;0
HER;201008031840;0
HER;201008031850;0
HER;201008031900;0
HER;201008031910;0
HER;201008031920;0
HER;201008031930;0
HER;201008031940;0
HER;201008031950;0
HER;201008032000;0
HER;201008032010;0
HER;201008032020;0
HER;201008032030;0
HER;201008032040;0
HER;201008032050;0
HER;201008032100;0
HER;201008032110;0
HER;201008032120;0
HER;201008032130;0
HER;201008032140;0
HER;201008032150;0
HER;201008032200;0
HER;201008032210;0
HER;201008032220;0
HER;201008032230;0
HER;201008032240;0
HER;201008032250;0
HER;201008032300;0
HER;201008032310;0
HER;201008032320;0
HER;201008032330;0
HER;201008032340;0
HER;201008032350;0
HER;201008040000;0
HER;201008040010;0
HER;201008040020;0
HER;201008040030;0
HER;201008040040;0
HER;201008040050;0
HER;201008040100;0
HER;201008040110;0
HER;201008040120;0
HER;201008040130;0
HER;201008040140;0
HER;201008040150;0
HER;201008040200;0
HER;201008040210;0
HER;201008040220;0
HER;201008040230;0
HER;201008040240;0
HER;201008040250;0
HER;201008040300;0
HER;201008040310;0
HER;201008040320;0
HER;201008040330;0
HER;201008040340;0
HER;201008040350;0
HER;201008040400;0
HER;201008040410;0
HER;201008040420;0
HER;201008040430;0
HER;201008040440;0
HER;201008040450;0
HER;201008040500;0
HER;201008040510;0
HER;201008040520;0
HER;201008040530;0
HER;201008040540;0
HER;201008040550;0
HER;201008040600;0
HER;201008040610;0
HER;201008040620;0
HER;201008040630;0
HER;201008040640;0
HER;201008040650;0
HER;201008040700;0
HER;201008040710;0
HER;201008040720;0
HER;201008040730;0
HER;201008040740;0
HER;201008040750;0
HER;201008040800;0
HER;201008040810;0
HER;201008040820;0
HER;201008040830;0
HER;201008040840;0
HER;201008040850;0
HER;201008040900;0
HER;201008040910;0
HER;201008040920;0
HER;201008040930;0
HER;201008040940;0
HER;201008040950;0
HER;201008041000;0
HER;201008041010;0
HER;201008041020;0
HER;201008041030;0
HER;201008041040;0
HER;201008041050;0
HER;201008041100;0
HER;201008041110;0
HER;201008041120;0
HER;201008041130;0
HER;201008041140;0
HER;201008041150;0
HER;201008041200;0
HER;201008041210;0
HER;201008041220;0
HER;201008041230;0
HER;201008041240;0
HER;201008041250;0
HER;201008041300;0
HER;201008041310;0
HER;201008041320;0
HER;201008041330;0
HER;201008041340;0
HER;201008041350;0
HER;201008041400;0
HER;201008041410;0
HER;201008041420;0
HER;201008041430;0
HER;201008041440;0
HER;201008041450;0
HER;201008041500;0
HER;201008041510;0
HER;201008041520;0
HER;201008041530;0
HER;201008041540;0
HER;201008041550;0
HER;201008041600;0
HER;201008041610;0
HER;201008041620;0
HER;201008041630;0
HER;201008041640;0
HER;201008041650;0
HER;201008041700;0
HER;201008041710;0
HER;201008041720;0
HER;201008041730;0
HER;201008041740;0
HER;201008041750;0
HER;201008041800;0
HER;201008041810;0
HER;201008041820;0
HER;201008041830;0
HER;201008041840;0
HER;201008041850;0
HER;201008041900;0
HER;201008041910;0
HER;201008041920;0
HER;201008041930;0
HER;201008041940;0
HER;201008041950;0
HER;201008042000;0
HER;201008042010;0
HER;201008042020;0
HER;201008042030;0
HER;201008042040;0
HER;201008042050;0
HER;201008042100;0
HER;201008042110;0
HER;201008042120;0
HER;201008042130;0
HER;201008042140;0
HER;201008042150;0
HER;201008042200;0
HER;201008042210;0
HER;201008042220;0
HER;201008042230;0
HER;201008042240;0
HER;201008042250;0
HER;201008042300;0
HER;201008042310;0
HER;201008042320;0
HER;201008042330;0
HER;201008042340;0
HER;201008042350;0
HER;201008050000;0
HER;201008050010;0
HER;201008050020;0
HER;201008050030;0
HER;201008050040;0
HER;201008050050;0
HER;201008050100;0
HER;201008050110;0
HER;201008050120;0
HER;201008050130;0
HER;201008050140;0
HER;201008050150;0
HER;201008050200;0
HER;201008050210;0
HER;201008050220;0
HER;201008050230;0
HER;201008050240;0
HER;201008050250;0
HER;201008050300;0
HER;201008050310;0
HER;201008050320;0
HER;201008050330;0
HER;201008050340;0
HER;201008050350;0
HER;201008050400;0
HER;201008050410;0
HER;201008050420;0
HER;201008050430;0
HER;201008050440;0
HER;201008050450;0
HER;201008050500;0
HER;201008050510;0
HER;201008050520;0
HER;201008050530;0
HER;201008050540;0
HER;201008050550;0
HER;201008050600;0
HER;201008050610;0
HER;201008050620;0
HER;201008050630;0
HER;201008050640;0
HER;201008050650;0
HER;201008050700;0
HER;201008050710;0
HER;201008050720;0
HER;201008050730;0
HER;201008050740;0
HER;201008050750;0
HER;201008050800;0
HER;201008050810;0
HER;201008050820;0
HER;201008050830;0
HER;201008050840;0
HER;201008050850;0
HER;201008050900;0
